Id,wavelength,reflectance,direct_transmittance,diffuse_transmittance
369,0.768,44.8155184973,0.0,35.976531595
370,0.769,44.8586495011,0.0,36.0275972001
371,0.77,44.8965797394,0.0,36.0739306281
372,0.771,44.9296349224,0.0,36.1158266812
373,0.772,44.9559534256,0.0,36.1574296339
374,0.773,44.979813153,0.0,36.1909552854
375,0.774,44.9974299741,0.0,36.2246457028
376,0.775,45.0129040682,0.0,36.2505317704
377,0.776,45.0224021799,0.0,36.2768329232
378,0.777,45.0301287132,0.0,36.2956548647
379,0.778,45.0343647312,0.0,36.3112909448
380,0.779,45.0333982375,0.0,36.3280581733
381,0.78,45.0313455096,0.0,36.3379557514
382,0.781,45.0277440142,0.0,36.3464418375
383,0.782,45.024080043,0.0,36.354877336
384,0.783,45.0203241847,0.0,36.363235287
385,0.784,45.0166236864,0.0,36.3716505802
386,0.785,45.0131845365,0.0,36.3803120072
387,0.786,45.0101831365,0.0,36.3893813438
388,0.787,45.0071779052,0.0,36.3984539942
389,0.788,45.0014128027,0.0,36.4109231163
390,0.789,44.9977218524,0.0,36.4193839473
391,0.79,44.9967277443,0.0,36.4243975673
392,0.791,44.9932370351,0.0,36.4330521735
393,0.792,44.9902129409,0.0,36.4421415211
394,0.793,44.9868323475,0.0,36.4509106938
395,0.794,44.9832129845,0.0,36.4594675831
396,0.795,44.9797074928,0.0,36.4681356953
397,0.796,44.976168952,0.0,36.4767802462
398,0.797,44.9726561026,0.0,36.4854551466
399,0.798,44.9689927816,0.0,36.493998699
400,0.799,44.9655899888,0.0,36.5027881965
401,0.8,44.9645768801,0.0,36.5078174682
402,0.801,44.9605814825,0.0,36.5160731062
403,0.802,44.9566412586,0.0,36.5243861061
404,0.803,44.9530201331,0.0,36.532998921
405,0.804,44.9515014639,0.0,36.5375760108
406,0.805,44.9474936021,0.0,36.5458437557
407,0.806,44.9433063473,0.0,36.5539533783
408,0.807,44.9394380389,0.0,36.5623627794
409,0.808,44.9358884625,0.0,36.5710718885
410,0.809,44.9334530745,0.0,36.5748218147
411,0.81,44.9294000991,0.0,36.5830783516
412,0.811,44.9273430072,0.0,36.5871810095
413,0.812,44.9229334002,0.0,36.595119737
414,0.813,44.9205224011,0.0,36.598901994
415,0.814,44.9160200042,0.0,36.6067653514
416,0.815,44.9116020802,0.0,36.6147130513
417,0.816,44.9090992687,0.0,36.6184191096
418,0.817,44.9041498475,0.0,36.6258878307
419,0.818,44.9012645164,0.0,36.6292468686
420,0.819,44.8969245791,0.0,36.6372861872
421,0.82,44.8943294077,0.0,36.6409170896
422,0.821,44.8884645968,0.0,36.647563044
423,0.822,44.8846983857,0.0,36.6501209758
424,0.823,44.8797063262,0.0,36.6575797362
425,0.824,44.8743606952,0.0,36.6647195622
426,0.825,44.8671727721,0.0,36.6701695789
427,0.826,44.860746873,0.0,36.6702891667
428,0.827,44.8548119495,0.0,36.6769018557
429,0.828,44.85028279,0.0,36.6787722713
430,0.829,44.8404661379,0.0,36.6818188089
431,0.83,44.8332147299,0.0,36.6872339745
432,0.831,44.8287141257,0.0,36.6891377925
433,0.832,44.8198291743,0.0,36.6930567858
434,0.833,44.8134645108,0.0,36.6932471784
435,0.834,44.8097500293,0.0,36.6958809783
436,0.835,44.8065009066,0.0,36.6989451567
437,0.836,44.799826369,0.0,36.704915724
438,0.837,44.7965464899,0.0,36.707956244
439,0.838,44.7916430388,0.0,36.7155689239
440,0.839,44.7879540581,0.0,36.7182370703
441,0.84,44.7826100043,0.0,36.7254533457
442,0.841,44.7798496525,0.0,36.7289825023
443,0.842,44.7748499237,0.0,36.7365262009
444,0.843,44.7715933472,0.0,36.7396026143
445,0.844,44.7669086324,0.0,36.7474468245
446,0.845,44.7642890778,0.0,36.7511157473
447,0.846,44.7589315299,0.0,36.7583492914
448,0.847,44.7564839176,0.0,36.7621818366
449,0.848,44.751644322,0.0,36.7699033122
450,0.849,44.74794628,0.0,36.7725868947
451,0.85,44.743885526,0.0,36.7810372275
452,0.851,44.7410849584,0.0,36.7845540518
453,0.852,44.7380806236,0.0,36.7878844127
454,0.853,44.7354526728,0.0,36.7915638744
455,0.854,44.7310063569,0.0,36.7996753214
456,0.855,44.7281440597,0.0,36.8031434434
457,0.856,44.7244694177,0.0,36.8058630364
458,0.857,44.7220985459,0.0,36.8097882335
459,0.858,44.7175861008,0.0,36.8178555344
460,0.859,44.713908966,0.0,36.8205792479
461,0.86,44.7090730699,0.0,36.8283578798
462,0.861,44.7044944698,0.0,36.8363810585
463,0.862,44.7012484574,0.0,36.8395111972
464,0.863,44.6963754826,0.0,36.8472725379
465,0.864,44.693532595,0.0,36.8507801626
466,0.865,44.6898788078,0.0,36.853539941
467,0.866,44.6883453183,0.0,36.8521225639
468,0.867,44.6852699152,0.0,36.8554184276
469,0.868,44.6827434255,0.0,36.8592233385
470,0.869,44.6803896558,0.0,36.863189622
471,0.87,44.6750145625,0.0,36.8705101338
472,0.871,44.6705480484,0.0,36.8725279687
473,0.872,44.6653133672,0.0,36.8799881911
474,0.873,44.6602777876,0.0,36.8876393341
475,0.874,44.6562422461,0.0,36.8900635794
476,0.875,44.6506535235,0.0,36.8972130571
477,0.876,44.6472517311,0.0,36.9002283322
478,0.877,44.6411103485,0.0,36.906876409
479,0.878,44.6378799496,0.0,36.9100551236
480,0.879,44.6321385741,0.0,36.9170832349
481,0.88,44.6272909446,0.0,36.9187700461
482,0.881,44.6216323403,0.0,36.9258845483
483,0.882,44.6183406479,0.0,36.9290162655
484,0.883,44.6139241896,0.0,36.9311082979
485,0.884,44.607828078,0.0,36.9378308732
486,0.885,44.6024494619,0.0,36.9452245025
487,0.886,44.599442154,0.0,36.9486293647
488,0.887,44.5935118677,0.0,36.9555221857
489,0.888,44.5887175813,0.0,36.9572767528
490,0.889,44.5831577866,0.0,36.9645225942
491,0.89,44.5798012551,0.0,36.9676138081
492,0.891,44.5728275767,0.0,36.9735596136
493,0.892,44.5690092008,0.0,36.9762276977
494,0.893,44.5639299819,0.0,36.9839389272
495,0.894,44.5610297879,0.0,36.9874629215
496,0.895,44.5550260543,0.0,36.9943274687
497,0.896,44.550256039,0.0,36.9961230545
498,0.897,44.5447657041,0.0,37.0034734552
499,0.898,44.5413731832,0.0,37.0065509548
500,0.899,44.5344428759,0.0,37.0125761252
501,0.9,44.5309338424,0.0,37.0155504464
502,0.901,44.5273094763,0.0,37.0184194115
503,0.902,44.5200018815,0.0,37.0241075497
504,0.903,44.5157163151,0.0,37.0263679224
505,0.904,44.5103558805,0.0,37.0338722408
506,0.905,44.5074164275,0.0,37.0373864483
507,0.906,44.5032436108,0.0,37.0397578306
508,0.907,44.4951549887,0.0,37.0447437467
509,0.908,44.4904369313,0.0,37.0466136991
510,0.909,44.4847234611,0.0,37.0538136983
511,0.91,44.4811783653,0.0,37.056777227
512,0.911,44.4739148352,0.0,37.0625482201
513,0.912,44.4668482737,0.0,37.0622467909
514,0.913,44.4588392441,0.0,37.0673347206
515,0.914,44.4544910046,0.0,37.069561814
516,0.915,44.4503712751,0.0,37.0720026737
517,0.916,44.4413877601,0.0,37.0761978989
518,0.917,44.4308388378,0.0,37.072670801
519,0.918,44.420571981,0.0,37.0756819808
520,0.919,44.4150248199,0.0,37.0768052959
521,0.92,44.4072983615,0.0,37.0821857915
522,0.921,44.3973299474,0.0,37.079204576
523,0.922,44.3796547495,0.0,37.0753468252
524,0.923,44.3662898893,0.0,37.075499846
525,0.924,44.3574165294,0.0,37.0735414433
526,0.925,44.3444855851,0.0,37.074105123
527,0.926,44.331586399,0.0,37.0747034362
528,0.927,44.3225795616,0.0,37.0726264091
529,0.928,44.3070408729,0.0,37.0644757396
530,0.929,44.2796805743,0.0,37.0516324515
531,0.93,44.2627506196,0.0,37.0421886903
532,0.931,44.2506490658,0.0,37.03723643
533,0.932,44.2332570505,0.0,37.0336702419
534,0.933,44.2155915286,0.0,37.0298536148
535,0.934,44.2010457808,0.0,37.0289440923
536,0.935,44.1811374575,0.0,37.0230484762
537,0.936,44.1529828223,0.0,37.0031624414
538,0.937,44.1288071727,0.0,36.9869790172
539,0.938,44.1116961068,0.0,36.9773707239
540,0.939,44.0949522461,0.0,36.9744250288
541,0.94,44.0664082912,0.0,36.9604973281
542,0.941,44.0191637355,0.0,36.9354848585
543,0.942,43.9882500982,0.0,36.9256840227
544,0.943,43.9703942932,0.0,36.9153854967
545,0.944,43.9433869711,0.0,36.902896506
546,0.945,43.9132747624,0.0,36.8811811094
547,0.946,43.8834796719,0.0,36.859760146
548,0.947,43.8606240992,0.0,36.838468976
549,0.948,43.8400171462,0.0,36.8192730812
550,0.949,43.7936408105,0.0,36.7824036797
551,0.95,43.7109097557,0.0,36.7243252314
552,0.951,43.6576649842,0.0,36.6873809869
553,0.952,43.6199755991,0.0,36.6649281227
554,0.953,43.570510537,0.0,36.6315011483
555,0.954,43.5177983151,0.0,36.5887121293
556,0.955,43.470957241,0.0,36.5513925085
557,0.956,43.4291319319,0.0,36.5187453534
558,0.957,43.3892922644,0.0,36.4879470255
559,0.958,43.3533905205,0.0,36.4671471498
560,0.959,43.3291421508,0.0,36.444546871
561,0.96,43.2986626586,0.0,36.4161400294
562,0.961,43.2507360036,0.0,36.3904555002
563,0.962,43.2266971711,0.0,36.3807094699
564,0.963,43.2164956848,0.0,36.3838674381
565,0.964,43.2062484214,0.0,36.380649738
566,0.965,43.193839161,0.0,36.3754167699
567,0.966,43.1851783753,0.0,36.3673406073
568,0.967,43.1768368658,0.0,36.3659010805
569,0.968,43.1703903059,0.0,36.3662298567
570,0.969,43.1668751426,0.0,36.3629515532
571,0.97,43.162819836,0.0,36.3591695214
572,0.971,43.1590355121,0.0,36.3556402302
573,0.972,43.1512845779,0.0,36.3610964626
574,0.973,43.1427217137,0.0,36.3658017588
575,0.974,43.1328080118,0.0,36.3692529875
576,0.975,43.1290657203,0.0,36.3721141042
