wavelength;reflectance;direct_transmittance;diffuse_transmittance
0.667;5.76842703333333;0.0;3.54792149473684
0.668;5.73540805714286;0.0;3.52857272631579
0.669;5.7082230952381;0.0;3.51036335263158
0.67;5.68804791904762;0.0;3.49379257894737
0.671;5.68276946190476;0.0;3.48470468421053
0.672;5.68333130952381;0.0;3.47770278947368
0.673;5.68770456666667;0.0;3.4711789
0.674;5.69922696666667;0.0;3.46637173684211
0.675;5.71665624761905;0.0;3.46350012105263
0.676;5.73966414761905;0.0;3.46222516315789
0.677;5.76823371428571;0.0;3.46203353684211
0.678;5.80284282380952;0.0;3.46296495263158
0.679;5.84393335714286;0.0;3.46616645789474
0.68;5.89221981904762;0.0;3.47253157368421
0.681;5.94876215714286;0.0;3.48136973157895
0.682;6.01546365714286;0.0;3.49466794210526
0.683;6.09451653809524;0.0;3.51444877894737
0.684;6.18801474761905;0.0;3.54273387368421
0.685;6.29989926666667;0.0;3.58086551578947
0.686;6.43742731428571;0.0;3.63183406842105
0.687;6.61021762857143;0.0;3.69973668947368
0.688;6.8276692047619;0.0;3.78990374210526
0.689;7.10048086666667;0.0;3.90670053684211
0.69;7.4394761;0.0;4.05428177894737
0.691;7.85525663333333;0.0;4.23723791578947
0.692;8.35123033809524;0.0;4.45750783684211
0.693;8.92876288095238;0.0;4.71637288421053
0.694;9.58841850952381;0.0;5.01489960526316
0.695;10.3239242809524;0.0;5.35217185263158
0.696;11.1278455857143;0.0;5.72591875263158
0.697;11.9904329809524;0.0;6.13209280526316
0.698;12.9034299095238;0.0;6.57027391052632
0.699;13.8593524761905;0.0;7.0382179
0.7;14.8499950809524;0.0;7.53249348947368
0.701;15.8658792142857;0.0;8.04937022631579
0.702;16.8991307428571;0.0;8.58533496315789
0.703;17.941964;0.0;9.13676063157895
0.704;18.9864708714286;0.0;9.70025198421053
0.705;20.0270619952381;0.0;10.2710202736842
0.706;21.0614202285714;0.0;10.8476331421053
0.707;22.0911908142857;0.0;11.4330029052632
0.708;23.1148473333333;0.0;12.0235077315789
0.709;24.1330039190476;0.0;12.6190173947368
0.71;25.1474254761905;0.0;13.2209940842105
0.711;26.1578525;0.0;13.8286149473684
0.712;27.1652636619048;0.0;14.4419071
0.713;28.169999;0.0;15.0606119736842
0.714;29.1693232714286;0.0;15.6826117105263
0.715;30.1633240047619;0.0;16.3082913263158
0.716;31.1507642142857;0.0;16.9366705736842
0.717;32.1297206;0.0;17.5651773315789
0.718;33.1007981571429;0.0;18.1948413789474
0.719;34.0608972857143;0.0;18.8235131105263
0.72;35.0058317857143;0.0;19.4479166894737
0.721;35.9359070809524;0.0;20.0679445105263
0.722;36.8476468285714;0.0;20.6812537631579
0.723;37.7382830190476;0.0;21.2858397789474
0.724;38.6050626476191;0.0;21.8783167421053
0.725;39.4445617142857;0.0;22.4560645947368
0.726;40.2552593142857;0.0;23.0177821578947
0.727;41.0377315380952;0.0;23.5632942736842
0.728;41.7876846952381;0.0;24.0890803368421
0.729;42.5040348190476;0.0;24.5940863631579
0.73;43.1876783809524;0.0;25.0788806789474
0.731;43.8379452571429;0.0;25.5419235947368
0.732;44.4547914904762;0.0;25.9832718
0.733;45.0381359380952;0.0;26.4032004894737
0.734;45.5880434571429;0.0;26.8000397315789
0.735;46.1062183047619;0.0;27.1766985894737
0.736;46.593400547619;0.0;27.5344530894737
0.737;47.0476570857143;0.0;27.8684152947368
0.738;47.471528452381;0.0;28.1822634368421
0.739;47.8666080428571;0.0;28.4773117578947
0.74;48.2329483476191;0.0;28.7515317684211
0.741;48.5712082142857;0.0;29.0079976473684
0.742;48.8826446;0.0;29.2472774894737
0.743;49.1686713714286;0.0;29.4689221684211
0.744;49.4293682190476;0.0;29.6743430894737
0.745;49.6663043047619;0.0;29.8641439368421
0.746;49.8807529666667;0.0;30.0386644421053
0.747;50.072376752381;0.0;30.1982851368421
0.748;50.2449234380952;0.0;30.3443123684211
0.749;50.3999879809524;0.0;30.4776360210526
0.75;50.5361823285714;0.0;30.5988095157895
0.751;50.6570036666667;0.0;30.7099144
0.752;50.7639714285714;0.0;30.8108699263158
0.753;50.8578649142857;0.0;30.9007646473684
0.754;50.9409239428571;0.0;30.9843007
0.755;51.0141833142857;0.0;31.0606213473684
0.756;51.078530052381;0.0;31.1286206789474
0.757;51.1356255190476;0.0;31.1914491842105
0.758;51.185229347619;0.0;31.2482709052632
0.759;51.2281541428571;0.0;31.2995601842105
0.76;51.2677079285714;0.0;31.3489275105263
0.761;51.3010955523809;0.0;31.3926826842105
0.762;51.3277165190476;0.0;31.4308171736842
0.763;51.3482995047619;0.0;31.4654977
0.764;51.3656749190476;0.0;31.4978047947368
0.765;51.3790925047619;0.0;31.5269052157895
0.766;51.3875793857143;0.0;31.5519769263158
0.767;51.393331052381;0.0;31.5746279578947
0.768;51.3971076;0.0;31.5962565578947
0.769;51.3993773809524;0.0;31.6173412578947
0.77;51.4001471190476;0.0;31.6368075368421
0.771;51.4008756190476;0.0;31.6545323052632
0.772;51.4013089285714;0.0;31.6708608473684
0.773;51.4001885142857;0.0;31.6865134157895
0.774;51.4004098238095;0.0;31.7021985157895
0.775;51.4014458857143;0.0;31.7177904210526
0.776;51.4021090238095;0.0;31.7329833105263
0.777;51.4022162761905;0.0;31.7479487789474
0.778;51.4031074142857;0.0;31.7623794578947
0.779;51.4053378809524;0.0;31.7763561631579
0.78;51.407910347619;0.0;31.7908165052632
0.781;51.4109489333333;0.0;31.8047995315789
0.782;51.4146272190476;0.0;31.8188160736842
0.783;51.4191783190476;0.0;31.8341840789474
0.784;51.4237451428571;0.0;31.8488779263158
0.785;51.4289935904762;0.0;31.8632033842105
0.786;51.4354179380952;0.0;31.8778039684211
0.787;51.4408341238095;0.0;31.8922145
0.788;51.4472476285714;0.0;31.9065429263158
0.789;51.4548746571429;0.0;31.9207249684211
0.79;51.4600009904762;0.0;31.9341482736842
0.791;51.4666274190476;0.0;31.9487495421053
0.792;51.4746690904762;0.0;31.9640409631579
0.793;51.4818948142857;0.0;31.9782006947368
0.794;51.4889169571429;0.0;31.9924040052632
0.795;51.4960471476191;0.0;32.0065634526316
0.796;51.5036579142857;0.0;32.0206517052632
0.797;51.5125397380952;0.0;32.0359363368421
0.798;51.5208274142857;0.0;32.0510010473684
0.799;51.5282269142857;0.0;32.0651626105263
0.8;51.5371202142857;0.0;32.0788078473684
0.801;51.5462571761905;0.0;32.0938349684211
0.802;51.5549794904762;0.0;32.1094448368421
0.803;51.5628959666667;0.0;32.1235322157895
0.804;51.571045447619;0.0;32.1374202105263
0.805;51.5796831571429;0.0;32.1515837105263
0.806;51.5885738666667;0.0;32.1661722368421
0.807;51.5962784142857;0.0;32.1807804368421
0.808;51.6038360238095;0.0;32.1945828736842
0.809;51.611974647619;0.0;32.2077489263158
0.81;51.6210525;0.0;32.2217137631579
0.811;51.630203452381;0.0;32.2367497210526
0.812;51.6391373238095;0.0;32.2517823473684
0.813;51.6478063095238;0.0;32.2653708631579
0.814;51.656136947619;0.0;32.2795348263158
0.815;51.6652310380952;0.0;32.2943878263158
0.816;51.6753923809524;0.0;32.3094505736842
0.817;51.6840953047619;0.0;32.3231597
0.818;51.6937836952381;0.0;32.3380588842105
0.819;51.7043176142857;0.0;32.3538018157895
0.82;51.7130502571429;0.0;32.3671967
0.821;51.7226572095238;0.0;32.3824290842105
0.822;51.7330155761905;0.0;32.3983058105263
0.823;51.7430119904762;0.0;32.4123255052632
0.824;51.7510658190476;0.0;32.4251230631579
0.825;51.7591009285714;0.0;32.4383887842105
0.826;51.7680568380952;0.0;32.4527858894737
0.827;51.7762605428571;0.0;32.4668182368421
0.828;51.7829929428571;0.0;32.4793732263158
0.829;51.7894327190476;0.0;32.4909465473684
0.83;51.7979793190476;0.0;32.5032098210526
0.831;51.8042755238095;0.0;32.5153949105263
0.832;51.8101835571428;0.0;32.5274810736842
0.833;51.8180514095238;0.0;32.5397469
0.834;51.8259144666667;0.0;32.5530247578947
0.835;51.8343606761905;0.0;32.5668675473684
0.836;51.8432954285714;0.0;32.5809189315789
0.837;51.8513556238095;0.0;32.5949887
0.838;51.8608065238095;0.0;32.6084456947368
0.839;51.8713816666667;0.0;32.6225511578947
0.84;51.8816469904762;0.0;32.6388530631579
0.841;51.8904899285714;0.0;32.6528254210526
0.842;51.8992558380952;0.0;32.6661309894737
0.843;51.9090449142857;0.0;32.6806792631579
0.844;51.9193394714286;0.0;32.6969590263158
0.845;51.9300902238095;0.0;32.7120329421053
0.846;51.939802452381;0.0;32.7253802263158
0.847;51.9457812619048;0.0;32.7386037105263
0.848;51.9537210904762;0.0;32.7522112736842
0.849;51.9624722333333;0.0;32.7664177157895
0.85;51.9698911333333;0.0;32.7809680368421
0.851;51.9793397619048;0.0;32.7942525631579
0.852;51.9877891809524;0.0;32.8070739210526
0.853;51.9941540190476;0.0;32.8199401157895
0.854;52.0011022142857;0.0;32.8326970421053
0.855;52.0077775047619;0.0;32.8450990421053
0.856;52.0137229095238;0.0;32.8572035842105
0.857;52.0187942857143;0.0;32.8692858
0.858;52.0254826761905;0.0;32.8821428789474
0.859;52.0318205857143;0.0;32.8940817736842
0.86;52.0362637571429;0.0;32.9041951210526
0.861;52.0400694142857;0.0;32.9147664
0.862;52.0448967714286;0.0;32.9242632789474
0.863;52.0508129476191;0.0;32.9339444578947
0.864;52.0564290571429;0.0;32.9472934210526
0.865;52.0607371857143;0.0;32.9581475578947
0.866;52.0631311380952;0.0;32.9670440315789
0.867;52.0641348619048;0.0;32.9763178473684
0.868;52.068512852381;0.0;32.9882053894737
0.869;52.0724678380952;0.0;32.9980856578947
0.87;52.074245252381;0.0;33.0048566052632
0.871;52.0755400857143;0.0;33.0128964473684
0.872;52.075670147619;0.0;33.0215524105263
0.873;52.0765760809524;0.0;33.0308933315789
0.874;52.080564947619;0.0;33.0408746789474
0.875;52.0845843619048;0.0;33.0501499421053
0.876;52.0848174333333;0.0;33.0584239
0.877;52.0814422857143;0.0;33.0656961894737
0.878;52.0841548238095;0.0;33.0720326210526
0.879;52.0857109047619;0.0;33.079592568421
0.88;52.0852738809524;0.0;33.0877550210526
0.881;52.0854720619048;0.0;33.0942347210526
0.882;52.0831184380952;0.0;33.1012209052632
0.883;52.0821548428571;0.0;33.1074926157895
0.884;52.0848704428571;0.0;33.1124491105263
0.885;52.0840044428571;0.0;33.1196701736842
0.886;52.0812068047619;0.0;33.1267222578947
0.887;52.0786009666667;0.0;33.1323245
0.888;52.0787524238095;0.0;33.1363316157895
0.889;52.0749914238095;0.0;33.1410694157895
0.89;52.0704973761905;0.0;33.1460322842105
0.891;52.0692540761905;0.0;33.1501428210526
0.892;52.0653089142857;0.0;33.1533952631579
0.893;52.0622313380952;0.0;33.1584861157895
0.894;52.0609676476191;0.0;33.1650277578947
0.895;52.0584921571429;0.0;33.1680958105263
0.896;52.0524498095238;0.0;33.1732122894737
0.897;52.0457186380952;0.0;33.1774201947368
0.898;52.0427486761905;0.0;33.1768894315789
0.899;52.0437374809524;0.0;33.1832758473684
0.9;52.0397999857143;0.0;33.1883558368421
0.901;52.0298959380952;0.0;33.1890285894737
0.902;52.0292423;0.0;33.1949100684211
0.903;52.0261785428571;0.0;33.1995685947368
0.904;52.018989752381;0.0;33.2011235421053
0.905;52.0106414714286;0.0;33.2003119578947
0.906;52.0068510666667;0.0;33.2040654315789
0.907;52.0018807428571;0.0;33.2082606894737
0.908;51.993906052381;0.0;33.2105281894737
0.909;51.9945154666667;0.0;33.2163492631579
0.91;51.9905389952381;0.0;33.2195416894737
0.911;51.9813295904762;0.0;33.2185793157895
0.912;51.9735297428571;0.0;33.2154750631579
0.913;51.971874347619;0.0;33.2217377
0.914;51.9689454571429;0.0;33.2275287578947
0.915;51.9606359190476;0.0;33.2264596315789
0.916;51.9577207904762;0.0;33.2315720157895
0.917;51.9524892714286;0.0;33.2325063052632
0.918;51.9435135714286;0.0;33.229577231579
0.919;51.9336416380952;0.0;33.2300464842105
0.92;51.9254844095238;0.0;33.2322458368421
0.921;51.9168847714286;0.0;33.2336811684211
0.922;51.9063883238095;0.0;33.2321365052632
0.923;51.8982279571429;0.0;33.2267780157895
0.924;51.8861282095238;0.0;33.220947168421
0.925;51.8704745761905;0.0;33.2155363263158
0.926;51.8566399142857;0.0;33.2095211736842
0.927;51.8414874190476;0.0;33.2031454105263
0.928;51.8268666238095;0.0;33.1990700842105
0.929;51.8123601285714;0.0;33.1958872210526
0.93;51.785733552381;0.0;33.1759954736842
0.931;51.7686704761905;0.0;33.1643236
0.932;51.7570926190476;0.0;33.1609872684211
0.933;51.7269572285714;0.0;33.1462976315789
0.934;51.7037055095238;0.0;33.1341893263158
0.935;51.6823807190476;0.0;33.1212153
0.936;51.6558636952381;0.0;33.1031957736842
0.937;51.6313781619048;0.0;33.0839327
0.938;51.6044869809524;0.0;33.0707034578947
0.939;51.5753460095238;0.0;33.0600001947368
0.94;51.5475193571429;0.0;33.0397028368421
0.941;51.5151870095238;0.0;33.0135650315789
0.942;51.4802842714286;0.0;32.9851139684211
0.943;51.4450258190476;0.0;32.9581642947368
0.944;51.4076358095238;0.0;32.9374217894737
0.945;51.3655327761905;0.0;32.9139032789474
0.946;51.3210702857143;0.0;32.8850812105263
0.947;51.2794992190476;0.0;32.8534476421053
0.948;51.2282356190476;0.0;32.8197545789474
0.949;51.1714276571429;0.0;32.7817153
0.95;51.1139925571429;0.0;32.7377770263158
0.951;51.0535670142857;0.0;32.689172431579
0.952;50.9930538333333;0.0;32.6458496631579
0.953;50.9335649857143;0.0;32.6049459157895
0.954;50.8740768761905;0.0;32.5554716157895
0.955;50.8040953714286;0.0;32.5021297947368
0.956;50.7312793142857;0.0;32.4501037736842
0.957;50.6637832761905;0.0;32.4025246210526
0.958;50.6038944285714;0.0;32.3570168263158
0.959;50.545145;0.0;32.3154064210526
0.96;50.4905072333333;0.0;32.2773905157895
0.961;50.4466403142857;0.0;32.2416625368421
0.962;50.4041353904762;0.0;32.2089432684211
0.963;50.3659965666667;0.0;32.1794618
0.964;50.3326887904762;0.0;32.1544600578947
0.965;50.2963580380952;0.0;32.1381359631579
0.966;50.2606733666667;0.0;32.1159423105263
0.967;50.2285132190476;0.0;32.0950891842105
0.968;50.2026922809524;0.0;32.0883390736842
0.969;50.1860193714286;0.0;32.0779429157895
0.97;50.1675582428571;0.0;32.0646459105263
0.971;50.1443870142857;0.0;32.0519838631579
0.972;50.1271577809524;0.0;32.0454490947368
0.973;50.106044052381;0.0;32.0359406947368
0.974;50.0885863333333;0.0;32.0261173
0.975;50.0830311428572;0.0;32.0216273157895
0.976;50.0738871190476;0.0;32.0230356842105
0.977;50.0672854619048;0.0;32.0254082842105
0.978;50.0634311095238;0.0;32.0238842105263
0.979;50.0558317238095;0.0;32.0149138052632
0.98;50.0528719380952;0.0;32.0236672263158
0.981;50.0422166;0.0;32.0311111105263
0.982;50.0194819523809;0.0;32.0225437157895
0.983;50.0202345809524;0.0;32.0320860263158
