Id,wavelength,irradiance
47369,0.211068,32.7134
47370,0.211064,32.6758
47371,0.21106,32.6383
47372,0.211055,32.6008
47373,0.211051,32.5632
47374,0.211046,32.5255
47375,0.211042,32.4878
47376,0.211037,32.4501
47377,0.211033,32.4126
47378,0.211028,32.3749
47379,0.211024,32.3374
47380,0.211019,32.2997
47381,0.211015,32.262
47382,0.211011,32.2245
47383,0.211006,32.1859
47384,0.211002,32.147
47385,0.210997,32.1091
47386,0.210993,32.0716
47387,0.210988,32.0338
47388,0.210984,31.9963
47389,0.210979,31.9588
47390,0.210975,31.9211
47391,0.21097,31.8835
47392,0.210966,31.8593
47393,0.210962,31.8366
47394,0.210957,31.8139
47395,0.210953,31.7912
47396,0.210948,31.7685
47397,0.210944,31.7458
47398,0.210939,31.7228
47399,0.210935,31.6992
47400,0.21093,31.6756
47401,0.210926,31.6529
47402,0.210922,31.6302
47403,0.210917,31.6077
47404,0.210913,31.585
47405,0.210908,31.5622
47406,0.210904,31.5397
47407,0.210899,31.517
47408,0.210895,31.4943
47409,0.21089,31.4718
47410,0.210886,31.4479
47411,0.210881,31.4243
47412,0.210877,31.4011
47413,0.210873,31.3786
47414,0.210868,31.3559
47415,0.210864,31.3331
47416,0.210859,31.3106
47417,0.210855,31.2879
47418,0.21085,31.2651
47419,0.210846,31.2426
47420,0.210841,31.2198
47421,0.210837,31.1971
47422,0.210833,31.1745
47423,0.210828,31.1513
47424,0.210824,31.1277
47425,0.210819,31.1042
47426,0.210815,31.0815
47427,0.21081,31.0587
47428,0.210806,31.0362
47429,0.210801,31.0134
47430,0.210797,30.9906
47431,0.210793,30.9681
47432,0.210788,30.9453
47433,0.210784,30.9225
47434,0.210779,30.9
47435,0.210775,30.8772
47436,0.21077,30.8544
47437,0.210766,30.8318
47438,0.210761,30.8093
47439,0.210757,30.7867
47440,0.210753,30.7639
47441,0.210748,30.7407
47442,0.210744,30.717
47443,0.210739,30.6935
47444,0.210735,30.6707
47445,0.21073,30.6481
47446,0.210726,30.6253
47447,0.210722,30.6025
47448,0.210717,30.5799
47449,0.210713,30.5571
47450,0.210708,30.5343
47451,0.210704,30.5117
47452,0.210699,30.4889
47453,0.210695,30.4663
47454,0.21069,30.4437
47455,0.210686,30.4209
47456,0.210682,30.3983
47457,0.210677,30.3755
47458,0.210673,30.3529
47459,0.210668,30.33
47460,0.210664,30.3074
47461,0.210659,30.2846
47462,0.210655,30.2617
47463,0.21065,30.2391
47464,0.210646,30.2154
47465,0.210642,30.1916
47466,0.210637,30.1686
47467,0.210633,30.146
47468,0.210628,30.1233
47469,0.210624,30.1005
47470,0.210619,30.0776
47471,0.210615,30.055
47472,0.210611,30.0324
47473,0.210606,30.0086
47474,0.210602,29.9848
47475,0.210597,29.9611
47476,0.210593,29.9375
47477,0.210588,29.9133
47478,0.210584,29.8886
47479,0.21058,29.864
47480,0.210575,29.8402
47481,0.210571,29.8164
47482,0.210566,29.7926
47483,0.210562,29.7689
47484,0.210557,29.7446
47485,0.210553,29.7199
47486,0.210548,29.6955
47487,0.210544,29.6717
47488,0.21054,29.6479
47489,0.210535,29.6243
47490,0.210531,29.6005
47491,0.210526,29.5761
47492,0.210522,29.5511
47493,0.210517,29.5271
47494,0.210513,29.5033
47495,0.210509,29.4795
47496,0.210504,29.4557
47497,0.2105,29.4319
47498,0.210495,29.4072
47499,0.210491,29.3824
47500,0.210486,29.3584
47501,0.210482,29.3346
47502,0.210478,29.3108
47503,0.210473,29.2872
47504,0.210469,29.2633
47505,0.210464,29.2395
47506,0.21046,29.2157
47507,0.210455,29.1909
47508,0.210451,29.1662
47509,0.210447,29.1421
47510,0.210442,29.1183
47511,0.210438,29.0945
47512,0.210433,29.0708
47513,0.210429,29.047
47514,0.210424,29.0234
47515,0.21042,28.9995
47516,0.210416,28.9748
47517,0.210411,28.95
47518,0.210407,28.9259
47519,0.210402,28.9023
47520,0.210398,28.8785
47521,0.210393,28.8546
47522,0.210389,28.831
47523,0.210385,28.8071
47524,0.21038,28.7832
47525,0.210376,28.7587
47526,0.210371,28.7339
47527,0.210367,28.7096
47528,0.210362,28.6857
47529,0.210358,28.6618
47530,0.210354,28.6382
47531,0.210349,28.6143
47532,0.210345,28.5904
47533,0.21034,28.5667
47534,0.210336,28.542
47535,0.210331,28.5174
47536,0.210327,28.4933
47537,0.210323,28.4694
47538,0.210318,28.4455
47539,0.210314,28.4218
47540,0.210309,28.3979
47541,0.210305,28.3742
47542,0.210301,28.3503
47543,0.210296,28.3266
47544,0.210292,28.3027
47545,0.210287,28.2784
47546,0.210283,28.2535
47547,0.210278,28.229
47548,0.210274,28.205
47549,0.21027,28.1813
47550,0.210265,28.1574
47551,0.210261,28.1337
47552,0.210256,28.1057
47553,0.210252,28.0771
47554,0.210247,28.0488
47555,0.210243,28.021
47556,0.210239,27.9928
47557,0.210234,27.9639
47558,0.21023,27.935
47559,0.210225,27.9063
47560,0.210221,27.8774
47561,0.210217,27.8493
47562,0.210212,27.8215
47563,0.210208,27.7933
47564,0.210203,27.7644
47565,0.210199,27.7357
47566,0.210194,27.7079
47567,0.21019,27.68
47568,0.210186,27.6513
47569,0.210181,27.6226
47570,0.210177,27.5937
47571,0.210172,27.5647
47572,0.210168,27.5364
47573,0.210164,27.5084
47574,0.210159,27.4803
47575,0.210155,27.4516
47576,0.21015,27.4229
47577,0.210146,27.3939
47578,0.210141,27.3649
47579,0.210137,27.3369
47580,0.210133,27.309
47581,0.210128,27.281
47582,0.210124,27.252
47583,0.210119,27.2232
47584,0.210115,27.1954
47585,0.210111,27.1675
47586,0.210106,27.1388
47587,0.210102,27.1098
47588,0.210097,27.081
47589,0.210093,27.0523
47590,0.210088,27.0237
47591,0.210084,26.9959
47592,0.21008,26.9678
47593,0.210075,26.939
47594,0.210071,26.9102
47595,0.210066,26.8821
47596,0.210062,26.8542
47597,0.210058,26.8259
47598,0.210053,26.7969
47599,0.210049,26.7683
47600,0.210044,26.7404
47601,0.21004,26.7125
47602,0.210035,26.6837
47603,0.210031,26.6549
47604,0.210027,26.6261
47605,0.210022,26.5971
47606,0.210018,26.5687
47607,0.210013,26.5408
47608,0.210009,26.5127
47609,0.210005,26.4839
47610,0.21,26.455
47611,0.209996,26.4269
47612,0.209991,26.399
47613,0.209987,26.3704
47614,0.209983,26.3418
47615,0.209978,26.3132
47616,0.209974,26.2853
47617,0.209969,26.2571
47618,0.209965,26.2283
47619,0.209961,26.1994
47620,0.209956,26.1715
47621,0.209952,26.1435
47622,0.209947,26.1149
47623,0.209943,26.0861
47624,0.209938,26.0577
47625,0.209934,26.0297
47626,0.20993,26.0018
47627,0.209925,25.9729
47628,0.209921,25.9438
47629,0.209916,25.9156
47630,0.209912,25.8877
47631,0.209908,25.8592
47632,0.209903,25.8304
47633,0.209899,25.7997
47634,0.209894,25.7649
47635,0.20989,25.7299
47636,0.209886,25.6949
47637,0.209881,25.6601
47638,0.209877,25.626
47639,0.209872,25.5923
47640,0.209868,25.558
47641,0.209864,25.5229
47642,0.209859,25.4879
47643,0.209855,25.4531
47644,0.20985,25.4181
47645,0.209846,25.3833
47646,0.209842,25.3482
47647,0.209837,25.3132
47648,0.209833,25.2783
47649,0.209828,25.2433
47650,0.209824,25.2085
47651,0.20982,25.1734
47652,0.209815,25.1386
47653,0.209811,25.1035
47654,0.209806,25.0687
47655,0.209802,25.0336
47656,0.209798,24.9985
47657,0.209793,24.9637
47658,0.209789,24.9286
47659,0.209784,24.8937
47660,0.20978,24.8589
47661,0.209776,24.824
47662,0.209771,24.7889
47663,0.209767,24.7547
47664,0.209762,24.7208
47665,0.209758,24.6864
47666,0.209754,24.6513
47667,0.209749,24.6164
47668,0.209745,24.5813
47669,0.20974,24.5464
47670,0.209736,24.5115
47671,0.209732,24.4766
47672,0.209727,24.4415
47673,0.209723,24.4066
47674,0.209718,24.3717
47675,0.209714,24.3368
47676,0.20971,24.3016
47677,0.209705,24.2667
47678,0.209701,24.2316
47679,0.209696,24.1976
47680,0.209692,24.1636
47681,0.209688,24.1291
47682,0.209683,24.094
47683,0.209679,24.059
47684,0.209674,24.0241
47685,0.20967,23.9892
47686,0.209666,23.954
47687,0.209661,23.9191
47688,0.209657,23.8841
47689,0.209652,23.8492
47690,0.209648,23.8147
47691,0.209644,23.7806
47692,0.209639,23.7461
47693,0.209635,23.7112
47694,0.20963,23.676
47695,0.209626,23.641
47696,0.209622,23.6063
47697,0.209617,23.5713
47698,0.209613,23.5364
47699,0.209608,23.5012
47700,0.209604,23.4662
47701,0.2096,23.4312
47702,0.209595,23.3971
47703,0.209591,23.3633
47704,0.209586,23.3285
47705,0.209582,23.2935
47706,0.209578,23.2585
47707,0.209573,23.2233
47708,0.209569,23.1885
47709,0.209565,23.1544
47710,0.20956,23.1206
47711,0.209556,23.0856
47712,0.209551,23.0505
47713,0.209547,23.0155
47714,0.209543,22.9805
47715,0.209538,22.9455
47716,0.209534,22.9102
47717,0.209529,22.8752
47718,0.209525,22.8402
47719,0.209521,22.8051
47720,0.209516,22.7707
47721,0.209512,22.7363
47722,0.209507,22.7016
47723,0.209503,22.6668
47724,0.209499,22.6318
47725,0.209494,22.5967
47726,0.20949,22.5617
47727,0.209486,22.5268
47728,0.209481,22.492
47729,0.209477,22.4573
47730,0.209472,22.4225
47731,0.209468,22.3877
47732,0.209464,22.3529
47733,0.209459,22.318
47734,0.209455,22.2831
47735,0.20945,22.2483
47736,0.209446,22.2135
47737,0.209442,22.1786
47738,0.209437,22.1437
47739,0.209433,22.1088
47740,0.209428,22.074
47741,0.209424,22.0392
47742,0.20942,22.0044
47743,0.209415,21.9696
47744,0.209411,21.9347
47745,0.209407,21.8999
47746,0.209402,21.865
47747,0.209398,21.8302
47748,0.209393,21.7954
47749,0.209389,21.7606
47750,0.209385,21.7258
47751,0.20938,21.6909
47752,0.209376,21.6562
47753,0.209371,21.6215
47754,0.209367,21.5868
47755,0.209363,21.552
47756,0.209358,21.5171
47757,0.209354,21.482
47758,0.20935,21.4469
47759,0.209345,21.4122
47760,0.209341,21.3775
47761,0.209336,21.3428
47762,0.209332,21.3081
47763,0.209328,21.2733
47764,0.209323,21.2383
47765,0.209319,21.2034
47766,0.209314,21.1688
47767,0.20931,21.1343
47768,0.209306,21.0994
47769,0.209301,21.0645
47770,0.209297,21.0296
47771,0.209293,20.9948
47772,0.209288,20.96
47773,0.209284,20.9254
47774,0.209279,20.8907
47775,0.209275,20.8559
47776,0.209271,20.821
47777,0.209266,20.7862
47778,0.209262,20.7513
47779,0.209258,20.7165
47780,0.209253,20.6819
47781,0.209249,20.6472
47782,0.209244,20.6123
47783,0.20924,20.5774
47784,0.209236,20.5426
47785,0.209231,20.5077
47786,0.209227,20.473
47787,0.209223,20.4383
47788,0.209218,20.4036
47789,0.209214,20.3687
47790,0.209209,20.3338
47791,0.209205,20.2991
47792,0.209201,20.2644
47793,0.209196,20.2297
47794,0.209192,20.195
47795,0.209188,20.1634
47796,0.209183,20.1342
47797,0.209179,20.105
47798,0.209174,20.0758
47799,0.20917,20.0466
47800,0.209166,20.0175
47801,0.209161,19.9883
47802,0.209157,19.9591
47803,0.209153,19.9299
47804,0.209148,19.9007
47805,0.209144,19.8716
47806,0.209139,19.8425
47807,0.209135,19.8132
47808,0.209131,19.784
47809,0.209126,19.7549
47810,0.209122,19.7259
47811,0.209118,19.6968
47812,0.209113,19.6676
47813,0.209109,19.6385
47814,0.209104,19.6094
47815,0.2091,19.5803
47816,0.209096,19.5511
47817,0.209091,19.522
47818,0.209087,19.4928
47819,0.209083,19.4635
47820,0.209078,19.4344
47821,0.209074,19.4053
47822,0.209069,19.3761
47823,0.209065,19.3471
47824,0.209061,19.318
47825,0.209056,19.2888
47826,0.209052,19.2596
47827,0.209048,19.2305
47828,0.209043,19.2013
47829,0.209039,19.1721
47830,0.209034,19.143
47831,0.20903,19.1139
47832,0.209026,19.0847
47833,0.209021,19.0555
47834,0.209017,19.0264
47835,0.209013,18.9974
47836,0.209008,18.9683
47837,0.209004,18.9392
47838,0.209,18.9101
47839,0.208995,18.881
47840,0.208991,18.8518
47841,0.208986,18.8227
47842,0.208982,18.7936
47843,0.208978,18.7645
47844,0.208973,18.7354
47845,0.208969,18.7063
47846,0.208965,18.6772
47847,0.20896,18.6481
47848,0.208956,18.6189
47849,0.208951,18.5898
47850,0.208947,18.5607
47851,0.208943,18.5317
47852,0.208938,18.5026
47853,0.208934,18.4735
47854,0.20893,18.4444
47855,0.208925,18.4153
47856,0.208921,18.3861
47857,0.208917,18.3569
47858,0.208912,18.3278
47859,0.208908,18.2987
47860,0.208903,18.2698
47861,0.208899,18.2409
47862,0.208895,18.2117
47863,0.20889,18.1825
47864,0.208886,18.1534
47865,0.208882,18.1243
47866,0.208877,18.0952
47867,0.208873,18.0661
47868,0.208869,18.037
47869,0.208864,18.0079
47870,0.20886,17.9788
47871,0.208855,17.9497
47872,0.208851,17.9206
47873,0.208847,17.8916
47874,0.208842,17.8627
47875,0.208838,17.8337
47876,0.208834,17.8045
47877,0.208829,17.7762
47878,0.208825,17.752
47879,0.208821,17.7278
47880,0.208816,17.7038
47881,0.208812,17.6798
47882,0.208808,17.6557
47883,0.208803,17.6315
47884,0.208799,17.6074
47885,0.208794,17.5834
47886,0.20879,17.5594
47887,0.208786,17.5353
47888,0.208781,17.5111
47889,0.208777,17.487
47890,0.208773,17.4628
47891,0.208768,17.4387
47892,0.208764,17.4146
47893,0.20876,17.3906
47894,0.208755,17.3665
47895,0.208751,17.3424
47896,0.208746,17.3182
47897,0.208742,17.2941
47898,0.208738,17.27
47899,0.208733,17.246
47900,0.208729,17.222
47901,0.208725,17.1979
47902,0.20872,17.1738
47903,0.208716,17.1497
47904,0.208712,17.1256
47905,0.208707,17.1016
47906,0.208703,17.0775
47907,0.208699,17.0535
47908,0.208694,17.0293
47909,0.20869,17.0051
47910,0.208685,16.9811
47911,0.208681,16.957
47912,0.208677,16.933
47913,0.208672,16.9091
47914,0.208668,16.885
47915,0.208664,16.8609
47916,0.208659,16.8367
47917,0.208655,16.8126
47918,0.208651,16.7885
47919,0.208646,16.7646
47920,0.208642,16.7406
47921,0.208638,16.7165
47922,0.208633,16.6923
47923,0.208629,16.6681
47924,0.208625,16.6441
47925,0.20862,16.62
47926,0.208616,16.596
47927,0.208611,16.5721
47928,0.208607,16.548
47929,0.208603,16.5239
47930,0.208598,16.4999
47931,0.208594,16.4759
47932,0.20859,16.4519
47933,0.208585,16.4278
47934,0.208581,16.4037
47935,0.208577,16.3796
47936,0.208572,16.3555
47937,0.208568,16.3314
47938,0.208564,16.3074
47939,0.208559,16.2833
47940,0.208555,16.2593
47941,0.208551,16.2353
47942,0.208546,16.2113
47943,0.208542,16.1873
47944,0.208538,16.1633
47945,0.208533,16.1393
47946,0.208529,16.1152
47947,0.208524,16.0911
47948,0.20852,16.067
47949,0.208516,16.0429
47950,0.208511,16.0189
47951,0.208507,15.9949
47952,0.208503,15.971
47953,0.208498,15.947
47954,0.208494,15.9228
47955,0.20849,15.8987
47956,0.208485,15.8748
47957,0.208481,15.8508
47958,0.208477,15.8268
47959,0.208472,15.8028
47960,0.208468,15.7834
47961,0.208464,15.7694
47962,0.208459,15.7553
47963,0.208455,15.7414
47964,0.208451,15.7276
47965,0.208446,15.7135
47966,0.208442,15.6995
47967,0.208438,15.6855
47968,0.208433,15.6715
47969,0.208429,15.6575
47970,0.208425,15.6435
47971,0.20842,15.6294
47972,0.208416,15.6154
47973,0.208411,15.6015
47974,0.208407,15.5874
47975,0.208403,15.5734
47976,0.208398,15.5594
47977,0.208394,15.5455
47978,0.20839,15.5316
47979,0.208385,15.5175
47980,0.208381,15.5034
47981,0.208377,15.4894
47982,0.208372,15.4754
47983,0.208368,15.4615
47984,0.208364,15.4476
47985,0.208359,15.4336
47986,0.208355,15.4196
47987,0.208351,15.4055
47988,0.208346,15.3915
47989,0.208342,15.3775
47990,0.208338,15.3636
47991,0.208333,15.3496
47992,0.208329,15.3357
47993,0.208325,15.3217
47994,0.20832,15.3077
47995,0.208316,15.2937
47996,0.208312,15.2796
47997,0.208307,15.2656
47998,0.208303,15.2517
47999,0.208299,15.2377
48000,0.208294,15.2237
48001,0.20829,15.2098
48002,0.208286,15.1958
48003,0.208281,15.1818
48004,0.208277,15.1678
48005,0.208273,15.1538
48006,0.208268,15.1398
48007,0.208264,15.1259
48008,0.20826,15.1119
48009,0.208255,15.098
48010,0.208251,15.0841
48011,0.208247,15.0701
48012,0.208242,15.0561
48013,0.208238,15.0421
48014,0.208234,15.0282
48015,0.208229,15.0142
48016,0.208225,15.0002
48017,0.208221,14.9863
48018,0.208216,14.9723
48019,0.208212,14.9583
48020,0.208208,14.9443
48021,0.208203,14.9303
48022,0.208199,14.9163
48023,0.208195,14.9024
48024,0.20819,14.8884
48025,0.208186,14.8745
48026,0.208182,14.8605
48027,0.208177,14.8465
48028,0.208173,14.8326
48029,0.208169,14.8187
48030,0.208164,14.8047
48031,0.20816,14.7907
48032,0.208156,14.7768
48033,0.208151,14.7628
48034,0.208147,14.7488
48035,0.208143,14.7349
48036,0.208138,14.7209
48037,0.208134,14.7068
48038,0.20813,14.6928
48039,0.208125,14.6789
48040,0.208121,14.665
48041,0.208117,14.6511
48042,0.208112,14.6371
48043,0.208108,14.6261
48044,0.208104,14.6183
48045,0.208099,14.6106
48046,0.208095,14.6028
48047,0.208091,14.595
48048,0.208086,14.5871
48049,0.208082,14.5792
48050,0.208078,14.5714
48051,0.208073,14.5636
48052,0.208069,14.5558
48053,0.208065,14.548
48054,0.20806,14.5402
48055,0.208056,14.5324
48056,0.208052,14.5246
48057,0.208047,14.5168
48058,0.208043,14.509
48059,0.208039,14.5012
48060,0.208034,14.4933
48061,0.20803,14.4854
48062,0.208026,14.4776
48063,0.208021,14.4698
48064,0.208017,14.462
48065,0.208013,14.4542
48066,0.208008,14.4464
48067,0.208004,14.4386
48068,0.208,14.4308
48069,0.207995,14.423
48070,0.207991,14.4152
48071,0.207987,14.4074
48072,0.207982,14.3996
48073,0.207978,14.3918
48074,0.207974,14.384
48075,0.207969,14.3762
48076,0.207965,14.3684
48077,0.207961,14.3606
48078,0.207956,14.3528
48079,0.207952,14.345
48080,0.207948,14.3372
48081,0.207943,14.3293
48082,0.207939,14.3215
48083,0.207935,14.3136
48084,0.20793,14.3057
48085,0.207926,14.2979
48086,0.207922,14.2901
48087,0.207917,14.2823
48088,0.207913,14.2745
48089,0.207909,14.2667
48090,0.207905,14.2589
48091,0.2079,14.2511
48092,0.207896,14.2434
48093,0.207892,14.2356
48094,0.207887,14.2279
48095,0.207883,14.2201
48096,0.207879,14.2123
48097,0.207874,14.2045
48098,0.20787,14.1966
48099,0.207866,14.1888
48100,0.207861,14.181
48101,0.207857,14.1732
48102,0.207853,14.1654
48103,0.207848,14.1576
48104,0.207844,14.1498
48105,0.20784,14.142
48106,0.207835,14.1342
48107,0.207831,14.1263
48108,0.207827,14.1185
48109,0.207822,14.1107
48110,0.207818,14.1029
48111,0.207814,14.0951
48112,0.207809,14.0873
48113,0.207805,14.0796
48114,0.207801,14.0719
48115,0.207797,14.0641
48116,0.207792,14.0563
48117,0.207788,14.0484
48118,0.207784,14.0406
48119,0.207779,14.0328
48120,0.207775,14.025
48121,0.207771,14.0171
48122,0.207766,14.0093
48123,0.207762,14.0015
48124,0.207758,13.9938
48125,0.207753,13.9861
48126,0.207749,13.9787
48127,0.207745,13.9724
48128,0.20774,13.9662
48129,0.207736,13.9601
48130,0.207732,13.954
48131,0.207727,13.9478
48132,0.207723,13.9416
48133,0.207719,13.9354
48134,0.207715,13.9293
48135,0.20771,13.9232
48136,0.207706,13.9171
48137,0.207702,13.9109
48138,0.207697,13.9047
48139,0.207693,13.8985
48140,0.207689,13.8923
48141,0.207684,13.8862
48142,0.20768,13.88
48143,0.207676,13.8738
48144,0.207671,13.8676
48145,0.207667,13.8615
48146,0.207663,13.8553
48147,0.207658,13.8492
48148,0.207654,13.8431
48149,0.20765,13.837
48150,0.207646,13.8307
48151,0.207641,13.8245
48152,0.207637,13.8184
48153,0.207633,13.8123
48154,0.207628,13.8061
48155,0.207624,13.8
48156,0.20762,13.7939
48157,0.207615,13.7876
48158,0.207611,13.7814
48159,0.207607,13.7752
48160,0.207602,13.7691
48161,0.207598,13.7629
48162,0.207594,13.7568
48163,0.207589,13.7507
48164,0.207585,13.7446
48165,0.207581,13.7385
48166,0.207577,13.7322
48167,0.207572,13.726
48168,0.207568,13.7198
48169,0.207564,13.7137
48170,0.207559,13.7076
48171,0.207555,13.7014
48172,0.207551,13.6953
48173,0.207546,13.6891
48174,0.207542,13.683
48175,0.207538,13.6768
48176,0.207533,13.6706
48177,0.207529,13.6644
48178,0.207525,13.6583
48179,0.207521,13.6522
48180,0.207516,13.646
48181,0.207512,13.6399
48182,0.207508,13.6337
48183,0.207503,13.6276
48184,0.207499,13.6215
48185,0.207495,13.6153
48186,0.20749,13.6092
48187,0.207486,13.6031
48188,0.207482,13.597
48189,0.207477,13.5908
48190,0.207473,13.5847
48191,0.207469,13.5785
48192,0.207465,13.5722
48193,0.20746,13.566
48194,0.207456,13.5599
48195,0.207452,13.5538
48196,0.207447,13.5476
48197,0.207443,13.5415
48198,0.207439,13.5353
48199,0.207434,13.5292
48200,0.20743,13.5231
48201,0.207426,13.5169
48202,0.207422,13.5108
48203,0.207417,13.5046
48204,0.207413,13.4985
48205,0.207409,13.4923
48206,0.207404,13.4862
48207,0.2074,13.4801
48208,0.207396,13.4727
48209,0.207391,13.4654
48210,0.207387,13.4581
48211,0.207383,13.4509
48212,0.207379,13.4437
48213,0.207374,13.4364
48214,0.20737,13.4291
48215,0.207366,13.4218
48216,0.207361,13.4145
48217,0.207357,13.4072
48218,0.207353,13.3999
48219,0.207348,13.3926
48220,0.207344,13.3853
48221,0.20734,13.378
48222,0.207336,13.3707
48223,0.207331,13.3635
48224,0.207327,13.3562
48225,0.207323,13.349
48226,0.207318,13.3417
48227,0.207314,13.3344
48228,0.20731,13.327
48229,0.207305,13.3198
48230,0.207301,13.3125
48231,0.207297,13.3053
48232,0.207293,13.298
48233,0.207288,13.2907
48234,0.207284,13.2834
48235,0.20728,13.2761
48236,0.207275,13.2688
48237,0.207271,13.2616
48238,0.207267,13.2543
48239,0.207262,13.2471
48240,0.207258,13.2398
48241,0.207254,13.2324
48242,0.20725,13.2251
48243,0.207245,13.2178
48244,0.207241,13.2105
48245,0.207237,13.2033
48246,0.207232,13.196
48247,0.207228,13.1888
48248,0.207224,13.1815
48249,0.20722,13.1743
48250,0.207215,13.1669
48251,0.207211,13.1596
48252,0.207207,13.1523
48253,0.207202,13.145
48254,0.207198,13.1378
48255,0.207194,13.1305
48256,0.207189,13.1233
48257,0.207185,13.116
48258,0.207181,13.1088
48259,0.207177,13.1015
48260,0.207172,13.0943
48261,0.207168,13.087
48262,0.207164,13.0796
48263,0.207159,13.0723
48264,0.207155,13.065
48265,0.207151,13.0577
48266,0.207147,13.0505
48267,0.207142,13.0432
48268,0.207138,13.036
48269,0.207134,13.0287
48270,0.207129,13.0214
48271,0.207125,13.0142
48272,0.207121,13.0069
48273,0.207117,12.9996
48274,0.207112,12.9924
48275,0.207108,12.9851
48276,0.207104,12.9779
48277,0.207099,12.9706
48278,0.207095,12.9633
48279,0.207091,12.956
48280,0.207087,12.9488
48281,0.207082,12.9415
48282,0.207078,12.9343
48283,0.207074,12.927
48284,0.207069,12.9198
48285,0.207065,12.9125
48286,0.207061,12.9052
48287,0.207056,12.898
48288,0.207052,12.8907
48289,0.207048,12.8834
48290,0.207044,12.8762
48291,0.207039,12.8688
48292,0.207035,12.8603
48293,0.207031,12.8518
48294,0.207026,12.8433
48295,0.207022,12.8348
48296,0.207018,12.8264
48297,0.207014,12.8179
48298,0.207009,12.8095
48299,0.207005,12.8011
48300,0.207001,12.7927
48301,0.206996,12.7842
48302,0.206992,12.7758
48303,0.206988,12.7673
48304,0.206984,12.7589
48305,0.206979,12.7504
48306,0.206975,12.7419
48307,0.206971,12.7334
48308,0.206966,12.725
48309,0.206962,12.7167
48310,0.206958,12.7083
48311,0.206954,12.6998
48312,0.206949,12.6913
48313,0.206945,12.6828
48314,0.206941,12.6743
48315,0.206937,12.6658
48316,0.206932,12.6574
48317,0.206928,12.6489
48318,0.206924,12.6406
48319,0.206919,12.6322
48320,0.206915,12.6237
48321,0.206911,12.6152
48322,0.206907,12.6068
48323,0.206902,12.5983
48324,0.206898,12.5899
48325,0.206894,12.5815
48326,0.206889,12.573
48327,0.206885,12.5645
48328,0.206881,12.5561
48329,0.206877,12.5477
48330,0.206872,12.5393
48331,0.206868,12.5309
48332,0.206864,12.5224
48333,0.206859,12.514
48334,0.206855,12.5055
48335,0.206851,12.497
48336,0.206847,12.4886
48337,0.206842,12.4802
48338,0.206838,12.4718
48339,0.206834,12.4633
48340,0.20683,12.4548
48341,0.206825,12.4464
48342,0.206821,12.438
48343,0.206817,12.4295
48344,0.206812,12.421
48345,0.206808,12.4126
48346,0.206804,12.4042
48347,0.2068,12.3958
48348,0.206795,12.3873
48349,0.206791,12.3789
48350,0.206787,12.3705
48351,0.206782,12.3621
48352,0.206778,12.3536
48353,0.206774,12.3451
48354,0.20677,12.3366
48355,0.206765,12.3282
48356,0.206761,12.3198
48357,0.206757,12.3115
48358,0.206753,12.3031
48359,0.206748,12.2946
48360,0.206744,12.2862
48361,0.20674,12.2777
48362,0.206735,12.2693
48363,0.206731,12.2609
48364,0.206727,12.2525
48365,0.206723,12.2441
48366,0.206718,12.2357
48367,0.206714,12.2272
48368,0.20671,12.2187
48369,0.206706,12.2103
48370,0.206701,12.2019
48371,0.206697,12.1935
48372,0.206693,12.1851
48373,0.206688,12.1767
48374,0.206684,12.1682
48375,0.20668,12.1598
48376,0.206676,12.1534
48377,0.206671,12.147
48378,0.206667,12.1406
48379,0.206663,12.1342
48380,0.206659,12.1278
48381,0.206654,12.1214
48382,0.20665,12.115
48383,0.206646,12.1086
48384,0.206641,12.1021
48385,0.206637,12.0957
48386,0.206633,12.0893
48387,0.206629,12.0829
48388,0.206624,12.0766
48389,0.20662,12.0702
48390,0.206616,12.0638
48391,0.206612,12.0574
48392,0.206607,12.051
48393,0.206603,12.0446
48394,0.206599,12.0382
48395,0.206594,12.0317
48396,0.20659,12.0253
48397,0.206586,12.0189
48398,0.206582,12.0125
48399,0.206577,12.0061
48400,0.206573,11.9997
48401,0.206569,11.9933
48402,0.206565,11.9869
48403,0.20656,11.9805
48404,0.206556,11.9741
48405,0.206552,11.9677
48406,0.206548,11.9613
48407,0.206543,11.9549
48408,0.206539,11.9485
48409,0.206535,11.9421
48410,0.20653,11.9357
48411,0.206526,11.9293
48412,0.206522,11.9229
48413,0.206518,11.9164
48414,0.206513,11.91
48415,0.206509,11.9036
48416,0.206505,11.8973
48417,0.206501,11.891
48418,0.206496,11.8846
48419,0.206492,11.8782
48420,0.206488,11.8718
48421,0.206484,11.8654
48422,0.206479,11.859
48423,0.206475,11.8526
48424,0.206471,11.8462
48425,0.206467,11.8398
48426,0.206462,11.8334
48427,0.206458,11.8269
48428,0.206454,11.8205
48429,0.206449,11.8141
48430,0.206445,11.8078
48431,0.206441,11.8015
48432,0.206437,11.7951
48433,0.206432,11.7887
48434,0.206428,11.7823
48435,0.206424,11.7759
48436,0.20642,11.7695
48437,0.206415,11.7631
48438,0.206411,11.7567
48439,0.206407,11.7502
48440,0.206403,11.7438
48441,0.206398,11.7374
48442,0.206394,11.7311
48443,0.20639,11.7248
48444,0.206386,11.7184
48445,0.206381,11.7119
48446,0.206377,11.7055
48447,0.206373,11.6991
48448,0.206369,11.6928
48449,0.206364,11.6864
48450,0.20636,11.6801
48451,0.206356,11.6737
48452,0.206351,11.6673
